taxonID	genus	specificEpithet	infraspecificEpithet	taxonomicStatus	acceptedNameUsageID
wfo-1200098153	Mammillaria	sanchez-mejoradae	sanchez-mejoradae	Unchecked	
wfo-1200098156	Rebutia	fidaiana	fidaiana	Unchecked	
wfo-1200098157	Rebutia	minuscula	minuscula	Unchecked	
wfo-1200098161	Pilosocereus	excelsus		Synonym	wfo-0001434682
wfo-1200098164	Pilosocereus	brevispinus		Synonym	wfo-0001288919
wfo-1200098165	Pilosocereus	samanensis		Synonym	wfo-0001288919
wfo-1200098175	Pediocactus	bradyi	bradyi	Unchecked	
wfo-1200098177	Matucana	pughii		Unchecked	
wfo-1200098179	Matucana	gigantea		Unchecked	
wfo-1200098182	Matucana	chrysacantha		Unchecked	
wfo-1200098183	Matucana	charlesiorum		Unchecked	
wfo-1200098184	Eriosyce	aspillagae	aspillagae	Unchecked	
wfo-1200098185	Echinocereus	ortegae	ortegae	Unchecked	
wfo-1200098196	Micranthocereus	flaviflorus	flaviflorus	Unchecked	
wfo-1200098204	Gymnocalycium	kuehhasii	kuehhasii	Unchecked	
wfo-1200098206	Discocactus	boliviensis		Unchecked	
wfo-1200098207	Gymnocalycium	oenanthemum	oenanthemum	Unchecked	
wfo-1200098208	Matucana	haynii	haynii	Unchecked	
wfo-1200098209	Echinocereus	adustus	keizerae	Unchecked	
wfo-1200098210	Loxanthocereus	hoxeyi	hoxeyi	Unchecked	
wfo-1200098213	Coryphantha	pseudechinus	pseudechinus	Unchecked	
wfo-1200098229	Uebelmannia	gummifera	gummifera	Synonym	wfo-0000416270
wfo-1200098239	Echinocereus	chisoensis	chisoensis	Unchecked	
wfo-1200098241	Discocactus	diersianus	diersianus	Unchecked	
wfo-1200098243	Echinocereus	pamanesiorum	pamanesiorum	Unchecked	
wfo-1200098249	Opuntia	repens	repens	Unchecked	
wfo-1200098256	Schlumbergera	microsphaerica	microsphaerica	Unchecked	
wfo-1200098258	Loxanthocereus	acanthurus	acanthurus	Unchecked	
wfo-1200098259	Sclerocactus	mesae-verdae	mesae-verdae	Unchecked	
wfo-1200098260	Rebutia	mentosa	mentosa	Unchecked	
wfo-1200098261	Echinocereus	ferreirianus	ferreirianus	Unchecked	
wfo-1200098263	Gymnocalycium	hossei	hossei	Unchecked	
wfo-1200098268	Epithelantha	spinosior	spinosior	Unchecked	
wfo-1200098274	Lobivia	ferox	ferox	Unchecked	
wfo-1200098277	Austrocactus	bertinii	bertinii	Synonym	wfo-0000557306
wfo-1200098286	Leptocereus	assurgens	assurgens	Unchecked	
wfo-1200098290	Echinocereus	pacificus	pacificus	Unchecked	
wfo-1200098294	Borzicactus	sepium	sepium	Synonym	wfo-0000569450
wfo-1200098295	Gymnocalycium	volskyi	volskyi	Unchecked	
wfo-1200098300	Discocactus	bahiensis	bahiensis	Unchecked	
wfo-1200098308	Rhodocactus	grandifolius	grandifolius	Unchecked	
wfo-1200098314	Eriosyce	chilensis	chilensis	Unchecked	
wfo-1200098319	Sclerocactus	parviflorus	parviflorus	Unchecked	
wfo-1200098320	Astrophytum	myriostigma	myriostigma	Unchecked	
wfo-1200098326	Copiapoa	echinoides	echinoides	Unchecked	
wfo-1200098327	Frailea	pumila	pumila	Unchecked	
wfo-1200098329	Austrocactus	coxii	coxii	Accepted	
wfo-1200098332	Rebutia	neocumingii	neocumingii	Unchecked	
wfo-1200098333	Pelecyphora	sneedii	sneedii	Unchecked	
wfo-1200098343	Lobivia	backebergii	backebergii	Unchecked	
wfo-1000065022	Cumulopuntia	flexibilispina		Unchecked	
wfo-1200098347	Opuntia	cristalensis		Accepted	
wfo-1200098348	Opuntia	leoglossa		Accepted	
wfo-1200098349	Eriosyce	caliginophila		Unchecked	
wfo-1200098350	Matucana	haynii	hystrix	Unchecked	
wfo-1200098351	Selenicereus	costaricensis		Accepted	
wfo-1200098352	Melocactus	broadwayi		Unchecked	
wfo-1200098355	Echinocereus	ferreirianus	lindsayi	Unchecked	
wfo-1200098356	Pilosocereus	magnificus		Unchecked	
wfo-1200098360	Lobivia	pereziensis		Unchecked	
wfo-1200098361	Ariocarpus	agavioides	sanluisensis	Synonym	wfo-0000547441
wfo-1200098364	Turbinicarpus	pseudomacrochele	lausseri	Unchecked	
wfo-1200098370	Gymnocalycium	victorii		Unchecked	
wfo-1200098374	Coryphantha	pseudechinus		Unchecked	
wfo-1200098379	Echinocereus	ferreirianus		Unchecked	
wfo-1200098389	Rebutia	nataliarum		Unchecked	
wfo-1200098392	Frailea	gracillima	machadoi	Accepted	
wfo-1200098395	Echinocereus	ferreirianus	lindsayi	Unchecked	
wfo-1200098396	Coryphantha	pseudechinus	laui	Unchecked	
wfo-1000065023	Matucana	roseiflora		Unchecked	
wfo-1000065024	Disocactus	heterodoxus		Unchecked	
wfo-1000065027	Parodia	ritteriana		Unchecked	
wfo-1000065028	Matucana	haynii		Unchecked	
wfo-1000065030	Rebutia	fidaiana		Unchecked	
wfo-1000065031	Eriosyce	camanaensis		Unchecked	
wfo-1200098399	Gymnocalycium	castellanosii	ferocius	Unchecked	
wfo-1200098400	Turbinicarpus	beguinii	zaragosae	Unchecked	
wfo-1000065032	Pelecyphora	robbinsiorum		Unchecked	
wfo-1200098401	Epithelantha	spinosior	huastecana	Unchecked	
wfo-1000065034	Escobaria	robbinsiorum		Unchecked	
wfo-1200098404	Matucana	haynii	myriacantha	Unchecked	
wfo-1000065037	Opuntia	triacanthos		Unchecked	
wfo-1200098408	Eriosyce	islayensis	divaricatiflora	Unchecked	
wfo-1000065040	Cumulopuntia	dimorpha		Unchecked	
wfo-1200098410	Gymnocalycium	hossei	ferrarii	Unchecked	
wfo-1000065041	Disocactus	blomianus		Unchecked	
wfo-1000065042	Parodia	roseolutea		Unchecked	
wfo-1200098411	Matucana	haynii	herzogiana	Unchecked	
wfo-1200098412	Echinocereus	pamanesiorum	bonatzii	Unchecked	
wfo-1200098413	Lobivia	ferox	potosina	Unchecked	
wfo-1200098415	Gymnocalycium	mostii	prochazkanum	Unchecked	
wfo-1000065052	Strophocactus	krammii		Unchecked	
wfo-1000065053	Acanthocalycium	klinglerianum		Synonym	wfo-0001434675
wfo-1000065055	Parodia	erinaceus		Unchecked	
wfo-1200098416	Gymnocalycium	oenanthemum	ambatoense	Unchecked	
wfo-1000065056	Lobivia	sucrensis		Unchecked	
wfo-1000065064	Echinocereus	stramineus		Unchecked	
wfo-1200098419	Echinocereus	rigidissimus		Unchecked	
wfo-1200098421	Trichocereus	deserticola		Unchecked	
wfo-1200098422	Pilocereus	polygonus		Unchecked	
wfo-1200098423	Turbinicarpus	subterraneus	booleanus	Unchecked	
wfo-1200098425	Stenocactus	phyllacanthus		Unchecked	
wfo-1200098428	Weberocereus	glaber	mirandae	Unchecked	
wfo-1200098429	Copiapoa	coquimbana	wagenknechtii	Unchecked	
wfo-1200098430	Cumulopuntia	unguispina		Unchecked	
wfo-1200098431	Cylindropuntia	ciribe		Unchecked	
wfo-1200098432	Pediocactus	bradyi	winkleri	Unchecked	
wfo-1200098434	Echinocereus	cinerascens		Unchecked	
wfo-1200098436	Maihueniopsis	reicheana		Unchecked	
wfo-1200098437	Gymnocalycium	friedrichii		Unchecked	
wfo-1200099537	Ferocactus	pilosus	flavispinus	Unchecked	
wfo-1000065811	Mammillaria	ariasii		Accepted	
wfo-1000065815	Aylostera	juckeri		Unchecked	
wfo-1200099541	Parodia	juckeri	borealis	Unchecked	
wfo-1200099542	Parodia	juckeri	australis	Unchecked	
wfo-1000065816	Parodia	pocopocensis		Unchecked	
wfo-1000065817	Parodia	dorana		Unchecked	
wfo-1200099543	Sulcorebutia	arenacea	densispina	Unchecked	
wfo-1200099544	Sulcorebutia	crispata	rebutioides	Unchecked	
wfo-1000065853	Opuntia	fortanelli		Synonym	wfo-0000386535
wfo-1200099634	Notocactus	concinnus	apricus	Unchecked	
wfo-1200101093	Pyrrhocactus	bulbocalyx	marayesensis	Unchecked	
wfo-1200105071	Echinomastus	intertextus	intertextus	Synonym	wfo-0001434937
wfo-1000070066	Chichimecactus	corregidorae		Accepted	
wfo-1000070093	Mammillaria	ignota		Synonym	wfo-0001255847
wfo-1000070930	Epiphyllum	cupreum		Unchecked	
wfo-1000071141	Consolea	intermedia		Synonym	wfo-0000619503
wfo-1000071170	Uebelmannia	nuda		Accepted	
wfo-1000071171	Tacinga	mirim		Accepted	
wfo-1000071245	Lobivia	pilayensis		Unchecked	
wfo-1000075296	Parodia	pontesiana		Accepted	
wfo-1200107466	Notocactus	schumannianus	ampliocostatus	Unchecked	
wfo-1200107467	Notocactus	neoarechavaletae	kovaricii	Unchecked	
wfo-1200107468	Notocactus	grossei	aureispinus	Unchecked	
wfo-1200107469	Notocactus	leninghausii	minor	Unchecked	
wfo-1200107470	Notocactus			Unchecked	
wfo-1200107471	Notocactus			Unchecked	
wfo-1200107472	Notocactus			Unchecked	
wfo-1200107473	Notocactus			Unchecked	
wfo-1200107474	Notocactus			Unchecked	
wfo-1200107475	Notocactus			Unchecked	
wfo-1200107476	Notocactus			Unchecked	
wfo-1200107477	Notocactus			Unchecked	
wfo-1200107478	Notocactus			Unchecked	
wfo-1200107479	Notocactus			Unchecked	
wfo-1200107480	Notocactus			Unchecked	
wfo-1200107481	Notocactus			Unchecked	
wfo-1200107482	Notocactus			Unchecked	
wfo-1200107483	Notocactus			Unchecked	
wfo-1200107484	Notocactus			Unchecked	
wfo-1200107485	Notocactus			Unchecked	
wfo-1200107486	Notocactus			Unchecked	
wfo-1200107487	Notocactus			Unchecked	
wfo-1200107488	Notocactus			Unchecked	
wfo-1200107489	Notocactus			Unchecked	
wfo-1200107490	Notocactus			Unchecked	
wfo-1200107491	Notocactus			Unchecked	
wfo-1200107492	Notocactus			Unchecked	
wfo-1200107493	Notocactus			Unchecked	
wfo-1200107494	Notocactus			Unchecked	
wfo-1200107495	Notocactus			Unchecked	
wfo-1200107496	Notocactus			Unchecked	
wfo-1200107497	Notocactus			Unchecked	
wfo-1200107498	Notocactus			Unchecked	
wfo-1200107499	Notocactus			Unchecked	
wfo-1200107500	Notocactus			Unchecked	
wfo-1200107501	Notocactus			Unchecked	
wfo-1200107502	Notocactus			Unchecked	
wfo-1200107503	Notocactus			Unchecked	
wfo-1200107504	Notocactus			Unchecked	
wfo-1200107505	Notocactus			Unchecked	
wfo-1200107506	Notocactus			Unchecked	
wfo-1200107507	Thelocactus	macdowellii		Unchecked	
wfo-1200107508	Neolloydia	conoides	grandiflora	Unchecked	
wfo-1200107509	Neolloydia			Unchecked	
wfo-1200107510	Neolloydia			Unchecked	
wfo-1200107511	Arthrocereus			Unchecked	
wfo-1200107512	Arthrocereus			Unchecked	
wfo-1200107526	Sulcorebutia	hillmannii		Unchecked	
wfo-1000075466	Cactus	reticulata		Unchecked	
wfo-1000075467	Rebutia	albiseta		Unchecked	
wfo-1000075468	Rebutia	rubispina		Unchecked	
wfo-1000075469	Opuntia	sphaeracantha		Unchecked	
wfo-1000075470	Phyllocactus	lachneri		Unchecked	
wfo-1000075471	Pilocereus	adscendens		Unchecked	
wfo-1000075472	Pilocereus	queretaroensis		Unchecked	
wfo-1000075473	Lobivia	schuldtii		Unchecked	
wfo-1000075474	Mammillaria	obscurispina		Unchecked	
wfo-1000075475	Mammillaria	vorwerkii		Unchecked	
wfo-1000075476	Echinocactus	korethroides		Unchecked	
wfo-1000075477	Echinocereus	leptophus		Unchecked	
wfo-1000075478	Echinopsis	strausii		Unchecked	
wfo-1000075480	Cereus	stuemeri		Unchecked	
wfo-1200107629	Echinocactus	subterraneus		Unchecked	
wfo-1000075534	Coleocephalocereus	superbus		Accepted	
wfo-1000075536	Arrojadoa	multiflora		Synonym	wfo-0000549693
wfo-1200108810	Cereus	albicaulis	estevesii	Accepted	
wfo-1200108811	Cereus	albicaulis	albicaulis	Accepted	
wfo-1200108812	Arrojadoa	bahiensis	bahiensis	Accepted	
wfo-1200108813	Arrojadoa	bahiensis	flava	Accepted	
wfo-1200108814	Xiquexique	gounellei	braunii	Synonym	wfo-1000062490
wfo-1200108815	Melocactus	levitestatus	levitestatus	Accepted	
wfo-1200108816	Melocactus	levitestatus	desiderio	Accepted	
wfo-1000075601	Opuntia	parryi		Synonym	wfo-0000710646
wfo-1000075602	Mammillaria	scheeri		Synonym	wfo-0000623385
wfo-1000075603	Pilosocereus			Synonym	wfo-4000042688
wfo-1000075781	Mammillaria	caespiticia		Unchecked	
wfo-1200109300	Coryphantha	durangensis	cincomayoensis	Unchecked	
wfo-1000075811	Coryphantha	ibarrana		Unchecked	
wfo-1000075826	Coryphantha	stipitata		Unchecked	
wfo-1000075977	Bolivicactus	chrysacanthion		Synonym	wfo-0001256009
wfo-1000075978	Bolivicactus	dorana		Unchecked	
wfo-1000075979	Bolivicactus	juckeri		Unchecked	
wfo-1000075980	Bolivicactus	larapuntensis		Synonym	wfo-0001433464
wfo-1000075981	Bolivicactus	aureispinus		Synonym	wfo-0000609388
wfo-1000075982	Corynopuntia	wrightiana		Unchecked	
wfo-1000075986	Eriosyce			Unchecked	
wfo-1000075987	Facheiroa	eddie-estevesii		Unchecked	
wfo-1000075991	Guerreroa	aerocarpa		Synonym	wfo-0000676018
wfo-1000075992	Guerreroa	atroviridis		Synonym	wfo-0001430914
wfo-1000075995	Guerreroa	calderana		Synonym	wfo-0000676028
wfo-1000075996	Guerreroa	caliginiphila		Synonym	wfo-0000507247
wfo-1000075997	Guerreroa	confinis		Synonym	wfo-0000676079
wfo-1000075998	Guerreroa	crispa		Synonym	wfo-0000676040
wfo-1200109311	Guerreroa	crispa	totoralensis	Synonym	wfo-0000676047
wfo-1000075999	Guerreroa	esmeraldana		Synonym	wfo-0000676067
wfo-1000076000	Guerreroa	fulva		Synonym	wfo-0001302809
wfo-1000076002	Guerreroa	glabrescens		Synonym	wfo-0001430924
wfo-1000076003	Guerreroa	iquiquensis		Synonym	wfo-0000676074
wfo-1000076004	Guerreroa	krausii		Synonym	wfo-0000676078
wfo-1000076006	Guerreroa	kunzei		Synonym	wfo-0000676079
wfo-1000076007	Guerreroa	malleolata		Synonym	wfo-0001430928
wfo-1000076008	Guerreroa	occulta		Synonym	wfo-0000676101
wfo-1000076042	Guerreroa	odieri		Synonym	wfo-0000676102
wfo-1000076043	Guerreroa	paucicostata		Synonym	wfo-0000676110
wfo-1200109312	Guerreroa	paucicostata	echinus	Synonym	wfo-0000676111
wfo-1200109313	Guerreroa	paucicostata	floccosa	Synonym	wfo-0000676112
wfo-1000076044	Guerreroa	recondita		Synonym	wfo-0000676115
wfo-1000076045	Guerreroa	sociabilis		Synonym	wfo-0000676125
wfo-1000076046	Guerreroa	spectabilis		Synonym	wfo-0000750370
wfo-1000076047	Guerreroa	taltalensis		Synonym	wfo-0000676143
wfo-1200109314	Guerreroa	taltalensis	pygmaea	Synonym	wfo-0000676150
wfo-1000076048	Horridocactus	aspillagae		Unchecked	
wfo-1200109315	Horridocactus	aspillagae	maechlerorum	Unchecked	
wfo-1000076049	Horridocactus	duripulpa		Unchecked	
wfo-1000076050	Horridocactus	jussieui		Unchecked	
wfo-1000076051	Horridocactus	limariensis		Unchecked	
wfo-1000076052	Horridocactus	mutabilis		Unchecked	
wfo-1000076053	Horridocactus	napinus		Unchecked	
wfo-1200109316	Horridocactus	napinus	lembckei	Unchecked	
wfo-1200109317	Horridocactus	napinus	llanensis	Unchecked	
wfo-1200109318	Horridocactus	napinus	pajonalensis	Unchecked	
wfo-1000076054	Horridocactus	orientalis		Unchecked	
wfo-1000076055	Horridocactus	robustus		Unchecked	
wfo-1000076056	Samaipaticereus	herrerae		Unchecked	
wfo-1200109324	Leucostele	chiloensis	borealis	Unchecked	
wfo-1200109325	Marshallocereus	aragonii	yunckeri	Unchecked	
wfo-1000076104	Neomapuchea	marksiana		Synonym	wfo-0000676084
wfo-1200109326	Neomapuchea	marksiana	lissocarpa	Synonym	wfo-0000676087
wfo-1200109327	Neomapuchea	marksiana	gracilis	Synonym	wfo-0000676087
wfo-1000076105	Neoporteria	elquiensis		Unchecked	
wfo-1200109331	Notocactus	mueller-melchersii	hofackerianus	Unchecked	
wfo-1000076125	Sclerocactus	hispidus		Unchecked	
wfo-1200109332	Sclerocactus	johnsonii	lutescens	Unchecked	
wfo-1000076126	Sclerocactus	megarrhizus		Unchecked	
wfo-1000076127	Sclerocactus	tobuschii		Unchecked	
wfo-1200109333	Sclerocactus	unguispinus	laui	Unchecked	
wfo-1000076128	Selenicereus	microcladus		Unchecked	
wfo-1000076129	Soehrensia	narvaecensis		Unchecked	
wfo-1000076130	Soehrensia	purpureopilosa		Unchecked	
wfo-1200109334	Soehrensia	schickendantzii	shaferi	Unchecked	
wfo-1000076131	Soehrensia	vatteri		Unchecked	
wfo-1000076132	Sphaeropuntia	crassicylindrica		Unchecked	
wfo-1000076133	Sphaeropuntia	dimorpha		Unchecked	
wfo-1000076134	Sphaeropuntia	leucophaea		Unchecked	
wfo-1000076135	Sphaeropuntia	mollispina		Unchecked	
wfo-1200109335	Sphaeropuntia	sphaerica	kuehnrichiana	Unchecked	
wfo-1000076151	Sphaeropuntia	tumida		Unchecked	
wfo-1000076152	Sphaeropuntia	unguispina		Unchecked	
wfo-1200109336	Weingartia	steinbachii	krahnii	Unchecked	
wfo-1200109337	Weingartia	tarabucoensis	hertusii	Unchecked	
wfo-1000076153	Xiquexique	zehntneri		Unchecked	
wfo-1000076288	Guerreroa	eriosyzoides		Unchecked	
wfo-1200109355	Guerreroa	eriosyzoides	vallenarensis	Unchecked	
wfo-1200109429	Cereus	resupinatus		Unchecked	
wfo-1200109495	Mammillaria	albicans	slevinii	Unchecked	
wfo-1200109500	Neoporteria	subgibbosa	litoralis	Unchecked	
wfo-1200109501	Neoporteria	subgibbosa	nigrihorrida	Unchecked	
wfo-1200109502	Notocactus	mammulosus	paulus	Unchecked	
wfo-1200109503	Opuntia	erinacea	hystricina	Synonym	wfo-0001433311
wfo-1200109504	Sclerocactus	intertextus	dasyacanthus	Unchecked	
wfo-1200109506	Sclerocactus	unguispinus	durangensis	Unchecked	
wfo-1200109507	Sphaeropuntia	zehnderi		Unchecked	
wfo-1200109508	Tephrocactus	weberi	deminutus	Unchecked	
wfo-1200109509	Trichocereus	macrogonus	pachanoi	Unchecked	
wfo-1200109510	Weingartia	gemmae	elizabethae	Unchecked	
wfo-1000076601	Opuntia	eruca		Accepted	
wfo-1000076685	Sclerocactus			Unchecked	
wfo-1000076686	Selenicereus			Unchecked	
wfo-1000076687	Selenicereus			Unchecked	
wfo-1000076688	Echinopsis			Unchecked	
wfo-1000076689	Cereus			Unchecked	
wfo-1000076690	Ariocarpus			Unchecked	
wfo-1000076691	Parodia			Unchecked	
wfo-1000076692	Escobaria			Unchecked	
wfo-1000076693	Myrtillocactus			Unchecked	
wfo-1000076696	Echinopsis			Unchecked	
wfo-1000076697	Echinocactus			Unchecked	
wfo-1000076699	Stenocereus			Unchecked	
wfo-1200109560	Opuntia	monacantha	gracilior	Unchecked	
wfo-1200109561	Pachycereus			Unchecked	
wfo-1200109562	Aylostera			Unchecked	
wfo-1200109563	Echinopsis			Unchecked	
wfo-1200109654	Astrophytum	tulense		Unchecked	
wfo-1000076988	Arrojadoa	luetzelburgioides		Accepted	
wfo-1000077031	Cleistocactus	weberbaueri		Synonym	wfo-0001287704
wfo-1000077032	Mammillaria	julianae		Accepted	
wfo-1200110080	Mammillaria	nivea	leucocentra	Unchecked	
wfo-1000077222	Schlumbergera	normanii		Unchecked	
wfo-1000077226	Weingartia	diersiana		Unchecked	
wfo-1200110099	Weingartia	diersiana	tirquibucoensis	Unchecked	
wfo-1200110100	Weingartia	diersiana	albisplendida	Unchecked	
wfo-1000077437	Borzicana	soniae		Unchecked	
wfo-1000077438	Cleistochamaecereus	cintiae		Unchecked	
wfo-1200110160	Gymnocalycium	bruchii	matznetteri	Unchecked	
wfo-1000077695	Eriosyce	caliginiphila		Unchecked	
wfo-1200110267	Rhipsalis	cassythoides		Unchecked	
wfo-1200110299	Pseudorhipsalis	ramulosa	ramulosa	Synonym	wfo-0001434855
wfo-1000078002	Sphaeropuntia	multiareolata		Synonym	wfo-0000629323
wfo-1200110414	Rhipsalis	mauritiana		Synonym	wfo-0000399865
wfo-1200110443	Opuntia	humifusa	vaseyi	Unchecked	
wfo-1200110444	Rebutia	muscula	luteoalbida	Unchecked	
wfo-1000078136	Hariota	fasciculata		Unchecked	
wfo-1200110449	Cylindropuntia	leptocaulis	pluriseta	Unchecked	
wfo-1200110460	Opuntia	vaseyi	magenta	Unchecked	
wfo-1200110532	Arrojadoa	bahiensis	minutiflora	Accepted	
wfo-1000078453	Tacinga	catingicola		Accepted	
wfo-1000078747	Guerreroa	pajonalensis		Synonym	wfo-0001430931
wfo-4100005023	Cosmopsis			Synonym	wfo-4000042693
wfo-1000078762	Erdisia	maxima		Unchecked	
wfo-1000078769	Echinocereus			Unchecked	
wfo-1000078770	Pediocactus			Unchecked	
wfo-1000078771	Lobivia			Unchecked	
wfo-1000078772	Heliocereus			Unchecked	
wfo-1000078773	Disocactus			Unchecked	
wfo-1000078775	Turbinicarpus			Unchecked	
wfo-1000078776	Ariocarpus			Unchecked	
wfo-1000078777	Bartschella			Unchecked	
wfo-1000078778	Copiapoa			Unchecked	
wfo-1000078779	Echinocereus			Unchecked	
wfo-1000078780	Disocactus			Unchecked	
wfo-1000078781	Facheiroa			Unchecked	
wfo-1000078782	Myrtillocactus			Unchecked	
wfo-1000078783	Carnegiea			Unchecked	
wfo-1000078784	Disocactus			Unchecked	
wfo-1000078785	Neolloydia			Unchecked	
wfo-1000078786	Rebutia			Unchecked	
wfo-1000078787	Echinopsis			Unchecked	
wfo-1000078788	Schlumbergera			Unchecked	
wfo-1000078789	Pediocactus			Unchecked	
wfo-1000078790	Ariocarpus			Unchecked	
wfo-1000078791	Selenicereus			Unchecked	
wfo-1000078792	Stenocereus			Unchecked	
wfo-1000078793	Rathbunia			Unchecked	
wfo-1200110700	Echinocereus			Unchecked	
wfo-1200110703	Ariocarpus			Unchecked	
wfo-1200110704	Mammillaria			Unchecked	
wfo-1200110705	Disocactus			Unchecked	
wfo-1000078808	Pediocactus			Unchecked	
wfo-1000078809	Rebutia			Unchecked	
wfo-1000078810	Schlumbergera			Unchecked	
wfo-1000079544	Cassytha	graminicola		Unchecked	
wfo-1200111904	Cereus	eyriesii		Synonym	wfo-0000662236
wfo-1200111922	Mammillaria	sulcimamma		Synonym	wfo-0000623330
wfo-1200111923	Mammillaria	schiedeana		Synonym	wfo-0001288960
wfo-1000079853	Cereus	gemmatus		Unchecked	
wfo-1000079869	Cereus	eyriesii		Synonym	wfo-0000662236
wfo-1000079870	Echinocactus	pfeifferi		Unchecked	
wfo-1000079926	Cactus	ayrampo		Unchecked	
wfo-1000079961	Echinocactus	phyllacanthus		Unchecked	
wfo-1200112008	Lepismium	cruciforme	myosurus	Unchecked	
wfo-1000079966	Lepismium	myosurus		Unchecked	
wfo-1000080612	Austrocactus			Accepted	
wfo-1000080613	Austrocactus	diamantinus		Accepted	
wfo-1000080614	Austrocactus	implexus		Accepted	
wfo-1000080615	Austrocactus			Accepted	
wfo-1000080616	Austrocactus	decorus		Accepted	
wfo-1000080617	Austrocactus	elegans		Accepted	
wfo-1000080618	Austrocactus			Accepted	
wfo-1200112434	Austrocactus	coxii	colloncurensis	Accepted	
wfo-1000080620	Austrocactus	occidentalis		Accepted	
wfo-1000080621	Austrocactus			Accepted	
wfo-1000080622	Austrocactus			Accepted	
wfo-1000080623	Opuntia	clavata		Synonym	wfo-0000557315
wfo-1000080624	Parodia	rauschii		Synonym	wfo-0001256005
wfo-1200112534	Echinocereus	roetteri	kunzei	Unchecked	
wfo-1000080885	Eriosyce	lichyi		Unchecked	
wfo-1200112535	Kadenicarpus	pseudomacrochele	kubesii	Unchecked	
wfo-1000080907	Eriosyce	tuberculosa		Unchecked	
wfo-1200112573	Arrojadoa	pusilliflora		Synonym	wfo-1000061032
wfo-1200112574	Opuntia	tehuantepecana		Unchecked	
wfo-1200112583	Frailea	magnifica		Unchecked	
wfo-1000081099	Mammillaria	haseloffii		Unchecked	
